1921Conservative	7	31	34	8	12	15	20	11	48	7	43	24	56	30	46	5	92	27	26	12	35	9	9	10	16	24	5	55	7	5	5	41	8	21	25	58	18	9	33	62	4	9	12	20	50	44	1	29	11	65	66	5	17	19	12	9	7	52	24	3	40	26	21	17	7	9	8	10	23	5	16	25	29	29	26	12	33	12	12	14	7	15	12	9	11	6	14	29	21	8	6	71	1	6	10	18	6	13	7	64	9	52	9	9	71	30	44	16	14	11	32	21	22	10	27	11	49	44	33	36	9	25	46	30	7	8	7	11	5	16	60	6	94	48	16	40	4	13	7	13	18	14	18	10	19	12	14	28	4	10	51	16	19	30	52	5	34																																																																																																																																																																																																																																																																																																																																																																																																																	
1922Liberal	58	66	65	44	8	47	29	21	36	56	24	13	20	21	26	67	6	23	64	30	78	7	30	25	15	8	3	4	12	27	32	16	10	4	10	26	21	27	23	38	5	23	26	10	19	42	6	16	20	79	15	42	13	21	16	11	14	17	64	16	34	8	1	24	58	51	13	19	43	35	18	7	46	83	30	10	26	15	25	59	21	14	41	19	15	5	4	53	37	3	1	20	5	22	17	27	9	1	62	24	13	28	36	16	19	7	50	28	45	12	5	7	43	10	30	26	11	8	15	15	32	41	58	36																																																																																																																																																																																																																																																																																																																																																																																																																																																		
1922Conservative	76	20	19	43	14	30	12	17	24	28	5	7	4	73	6	36	10	50	76	37	15	55	29	7	31	10	9	20	30	28	16	24	24	21	47	27	5	12	48	7	26	68	16	22	13	55	39	12	29	50	18	59	16	37	22	7	42	89	39	18	32	48	15	9	9	28	47	19	5	34	24	21	29	54	15	24	10	23	30	6	7	12	8	19	50	45	50	7	18	7	53	21	9	28	15	18	7	26	49	6	4	26	22	34	18	12	17	6	13	24	20	15	23	7	15	21	19																																																																																																																																																																																																																																																																																																																																																																																																																																																									
1923Liberal	12	30	21	31	44	44	20	46	43	20	20	8	42	20	22	75	6	6	77	23	45	63	4	24	80	68	31	26	8	33	4	16	8	45	7	58	29	21	46	34	15	77	23	12	66	10	8	34	8	32	10	32	27	35	72	31	36	24	40	79	38	34	3	6	20	14	8	23	24	20	20	51	7	14	38	67	11	9	14	28	26	59	26	33	48	71	14	22	8	37	26	30	8	18	9	78	4	16	36	39	37	53	43	32	11	3	35	17	6	10	12	17	4	14	11	35	48	26	24	16	56	58	27	29	28	73	36	35	22	24	14	46	9	9	18	25	64	53	55	12	30	70	37	34	20	47																																																																																																																																																																																																																																																																																																																																																																																																																												
1924Liberal	38	17	42	14	25	59	13	17	8	39	66	51	45	54	46	47	60	13	21	14	11	8	26	22	19	40	11	20	18	44	54	59	32	16	47	11	12	67	51	3	16	29	14	13	24	19	9	2	12	11	16	14	27	31	35	27	43	54	28	13	18	31	30	28	46	21	14	22	10	19	11	16	36	25	27	53	23	19	18	34	25	27	31	23	30	33	45	35	33	46	19	20	65	19	41	35	21	12	10	17	17	38	37	9	66	36	7	23	38	29	7	23	70	8	26	56	17	14	20	47	18	19	10	77	46	27	44	33	28	49	23	16	33	43																																																																																																																																																																																																																																																																																																																																																																																																																																								
1924Labour	29	11	93	8	21	20	9	29	5	37	61	26	21	28	22	25	26	9	18	13	38	10	94	7	26	18	11	17	7	9	59	39	47	53	33	3	31	6	2	39	30	15	34	10	10	23	10	61	14	11	13	14	73	28	16	4	49	58	17	36	32	12	13	27	13	20	43	6	34	5	35	67	24	29	40	30	26	38	28	41	18	4	13	32	72	26	29	16	42	27	7	27	11	16	19	8	24	26	26	12	19	61	5	72	20	23	8	32	68	73	36	47	46	18	38	7	34	18	27	41	6	27	8	20	38	51	20	48	19	17	13	56	36	33	14	44	21	27	10	15	56	6	6	10	23	10	6	6	12	30	54	18	45	3	4	1	27	22	29	35	21	4	10	9	14	6	14	29	8	3	21	25	26	27	7	6	23	17	18	24	98	6	32	81	26	30	4	20	4	1	37	35	17	13	10	46	28	80																																																																																																																																																																																																																																																																																																																																																																								
1924Conservative	8	20	66	98	74	34	33	50	31	9	26	22	62	48	20	32	42	11	52	18	39	20	22	36	60	63	11	5	20	29	28	13	19	36	26	12	18	19	27	10	39	11	7	6	48	61	23	62	68	10	12	35	65	26	21	34	44	14	15	31	13	26	18	21	14	38	30	55	23	6	30	49	30	70	16	40	45	75	72	10	17	44	4	33	63	15	29	5	4	13	29	36	32	51	17	13	28	21	14	39	47	33	54	14	3	15	35	39	88	34	48	42	44	5	36	34	20	14	18	20	15	48	15	13	63	17	25	18	13	11	14	22	6	82	28	19	16	28	29	23	32	27	62	1	23	22	28	34	46	9	16	10	52	68	32	18	26	24	11	9	32	67																																																																																																																																																																																																																																																																																																																																																																																																												
1925Liberal	47	10	38	62	49	34	40	56	7	50	4	24	33	23	13	33	37	40	19	25	14	17	15	23	14	12	27	49	19	18	30	11	19	27	10	14	6	39	23	31	51	15	24	48	13	45	13	10	12	53																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
1925Conservative	5	41	31	8	9	28	31	5	9	6	9	6	13	8	4	50	28	35	61	11	25	34	35	13	39	15	13	5	42	12	31	27	37	5	34	12	9	9	29	54	46	14	5	38	7	6	12	15	9	80	17	7	33	22	6	31	6	16	8	24	14	32	37	33	27	39	64	35	58	48	6	63	28	49	60	8	26	43	24	11	45	45	76	28	35	26	53	31	56	34	49	55	16	45	95	35	93	23	84	19	12	38	22	30	15	32	37	27	10	13	20	44	28	26	61	23	19	17	11	10	5	21	16	51	33	14	10	86	22	24	10	24	18	4	42	4	48	54	25	8	61	32	28	17	35	50	41	35	48	12	33	9	10	46	36	60	25	9	55	7	43	19	26	22	48	44	53	30	10	47	6	39	29	44	21	7	15	33	25	30	31	15	45	37	31	61	33	42	20	90	15	42	5	23	26	44	14	35	14	15	12	8	21	19	48	25	40	10	38	22	16	18	25	5	24	93	69	5	9	24	8	14	43	24	9	16	42																																																																																																																																																																																																																																																																																																																																											
1926Conservative	88	26	47	37	39	18	29	9	17	10	4	17	10	6	23	16	32	31	67	26	87	12	21	29	63	19	48	58	47	27	20	30	94	48	20	40	41	46	74	77	14	28	29	25	52	23	31	39	48	28	43	25	14	8	41	34	16	13	13	39	34	26	26	23	27	22	52	38	34	43	41	24	17	15	26	6	37	12	26	18	19	34	56	18	25	1	16	27	38	28	28	43	15	35	56	28	43	20	58	68	27	51	51	14	21	58	18	31	25	18	23	6	40	18	49	21	44	65	26	6	13	38	53	28	51	36	11	63	18	16	30	68	26	12	11	13	5	6	6	8	45	19	28	38	21	20	23	29	38	47	27	13	14	38	34	24	42	18	17	22	19	29	8	10	66	3	45	28	8	16	14	61	11	32	15	2	6	8	14	53	115	12	18	12	41	29	22	25	49	27	45	28	40	28	9	38	12	79	17	13	21	88	28	61	25																																																																																																																																																																																																																																																																																																																																																																	
1927Liberal	45	18	16	29	16	14	5	5	27	4	17	7	30	21	10	54	22	14	40	26	34	20	50	38	29	17	20	22	16	6	12	5	4	10	5	17	22	10	8	7	10	5	7	7	13	18	12	24	5	17	11	9	10	24	20	28	14	28	13	35	13	16	30	8	51	36	63	27	48	30	15	47	14	18	36	12	38	27	51	19	8	19	18	17	25	17	38	43	10	28	31	6	5	10	9	30	17	26	8	80	32	38	15	10	30	13	20	7	5	33	51	26	26	18	7	17	9	12	13	15	4	12	12	9	29	11	23	17	21	18	13	9	16	37	7	6	21	37	11	31	25	7	50	10	13	7	15	61	41																																																																																																																																																																																																																																																																																																																																																																																																																									
1927Conservative	17	32	15	33	5	11	45	52	11	15	17	13	13	10	21	45	41	46	27	19	32	26	4	16	25	59	10	20	19	45	15	26	10	31	25	7	7	44	4	34	18	5	24	7	10	50	39	26	7	15	5	14	47	40	69	40	30	26	14	14	30	32	29	19	45	8	26	1	80	6	17	17	48	48	34	27	40	10	19	7	32	6	13	7	26	7	19	11	5	6	11	9	17	30	22	62	15	24	31	19	42	10	51	23	14	14	16	58	24	19	24	14	25	23	16	15	24	20	20	21	5	24	10	31	44	3	26	16	55	10	8	11	43	9	20	11	23	26	17	5	12	21	39	36	15	30	13	17	6	45	16	26	52	28	73	47	10	11	47	24	19	12	15	39	9	24	20	21	9	14	24	26	40	111	14	27	56	20	5	7	10	9	6	15	12	18	20	35	10	33	13	5	22	23	29	18	12	14	14	9	19	19	23	31	15	25	17	28	26	18	48	23	12	75																																																																																																																																																																																																																																																																																																																																																								
1928Liberal	46	59	16	39	35	48	11	27	13	15	13	12	20	14	19	18	33	10	4	16	7	10	26	56	46	12	21	21	9	12	34	54	10	17	24	8	7	19	9	11	5	37	45	18	4	19	10	10	16	28	36	7	6	27	24	9	34	6	14	13	23	21	4	36	13	4	14	75	16	12	8	66	37	12	7	5	39	10	18	12	13	27	22	36	33	43	21	57	40	38	24	31	38	34	23	9	11	36	14	17	30	5	12	17	10	12	8	36	16	17	17	20	10	41	5	31	33	13	13	12	12	46	29	19	33	40	29	6	17	47	10	8	25	7	31	19	13	25	4	4	9	23	14	16	16	35	24	15	17	24	14	73	16	28	27	62	23	60	43	68	45	30	14	24	32	4	75	19	11	46	19	9	5	29	52	20	58	32	7	40	8	7	9	8	10	12	68	39	36	34	19	5	11	51	10	2	11	6	15	8	13	8	33	19	13	5	11	28	9	33	5	9	8	11	5	30	41	16	8	8	47	21	19	27	9	12	16	44	13	9	4	9	47	4	7	11	8	12	6	21	5	5	8	14	15	17																																																																																																																																																																																																																																																																																																																								
1928Conservative	8	14	17	6	8	8	26	30	10	7	18	13	18	9	23	27	11	59	46	15	7	16	41	12	42	21	10	7	5	36	9	49	14	17	39	27	35	12	42	31	42	23	57	24	20	7	22	32	10	6	8	8	19	16	10	11	10	42	31	70	7	36	28	18	38	28	7	50	34	22	9	13	19	16	8	7	15	10	8	20	11	6	11	27	26	15	6	46	9	17	12	14	26	15	65	37	52	17	34	20	11	19	32	38	18	31	54	20	19	25	7	46	15	12	19	37	7	13	10	12	40	10	9	23	16	18	38	29	56	19	14	43	9	20	9	20	33	51	29	7	74	12	20	10	20	10	37	67	31	7	14	43	20	50	69	43	5	22	70	76	89	27	14	55	46	22	49	8	57	15	8	9	9	20	21	19	12	44	6	16	21	53	11	68	23	5	16	8	36	9	5	13	13	14	14	23	16	24	14	12	15	19	21	21	43	5	18	7	5	13	13	19	28	14	8	24	15	32	12	16	14	6	10	4	16	63																																																																																																																																																																																																																																																																																																																																												
1929Liberal	45	53	21	9	4	5	11	19	23	7	3	4	8	39	12	7	20	8	5	8	13	15	10	21	37	16	38	17	26	6	11	17	4	17	4	14	19	19	12	8	19	4	41	8	7	19	30	12	47	6	11	5	20	26	20	18	17	8	14	8	17	7	42	22	14	5	18	8	15	14	7	22	17	5	21	20	11	47	24	15	19	14	12	19	6	4	8	38	26	13	38	39	10	32	11	7	17	20	33	25	22	17	9	27	7	36	15	28	44	17	7	27	31	21	42	5	5	33	6	9	17	29	14	6	37	11	10	22	2	18	15	17	18	14	13	14	13	19	14	69	8	9	12	12	19	22	22	22	13	20	10	8	15	10	46	16	32	34	26	8	38	16	18	20	3	12	5	16	27	31	43	29	49	27	13	14	14	11	9	54	15	11	10	28	72																																																																																																																																																																																																																																																																																																																																																																																					
1929Conservative	13	8	5	10	8	33	46	41	27	15	6	16	24	44	36	23	36	22	29	56	18	14	30	8	13	16	27	32	25	56	16	51	8	10	31	23	17	42	12	8	34	13	36	25	10	16	26	21	19	23	14	77	24	30	10	5	19	7	24	6	8	6	11	23	28	23	16	10	12	62	42	7	27	10	42	40	50	71	9	5	15	11	22	8	12	21	20	6	11	3	1	9	15	14	20	37	13	11	26	53	37	43	13	28	42	48	24	30	17	37	13	77	9	24	7	20	11	48	79	47	4	9	22	17	9	22	60	14	19	47	26	56																																																																																																																																																																																																																																																																																																																																																																																																																																										
1930Liberal	22	13	57	22	12	28	41	12	16	10	31	24	41	24	16	8	63	13	22	19	13	21	19	8	13	13	10	19	10	8	20	7	26	39	11	4	10	21	28	9	37	19	24	10	9	9	24	15	9	11	17	10	14	4	36	18	8	11	8	14	14	2	24	12	43	22	25	28	13	14	34	14	6	7	18	15	33	11	8	7	20	5	24	32	25	22	9	39	16	19	24	20	10	23	41	4	4	5	18	4	19	12	9	21	20	82	53	33	21	15	15	10	23	22	34	50	19	20	25	28	13	10	9	22	6	25	21	12	5	11	10	10	16	42	82	35	10	20	25	10	31	17	26	22	23	34	3	17	24	5	35	23	9	44	47	9	42	21	34	31	26	19	4	23	10	14	21	27	15	14	34	20	41	25	11	36	26	25	38	7	44	16	23	37	18	5	11	8	6	23	9	5	3	18	36	16	4	13	10	53	5	26	31	14	49	13	35	26	28	26	7	3	17	25	20	9	14	13	12	12	23	19	12	21	27	9	19	23	9	45	26	28	15	14	15	13	17	23	36	10	22	10	13	12	31	41	17	20	19	4	24	12	35	25	22	6	12	25	36	33	21	32	17	13	15	15	11	11	21	39	10	18	21	12	25	44	11	21	19	21	6	7	12	15	5	5	6	33	22	4	2	29	2	21	5	60	5	6	3	21	45	20	28	47	22	29	22	13	7	12	10	23	30	11	38	15	29	22	4	16	27	19	9	24	5	20	5	17	2	23	16	35	34	15	22	7	43	36	14	34	28	112	48	22	21	12	13	31	17	11	18	40	14	12	17	12	12	18	8	17	11	31	14	13	29	7	22	12	8	22	10	16	5	28	11	6	12	5	1	21	4	8	12	22	21	17	42	8	8	5	5	10	8	13	37	6	12	11	12	10	23	11	4	19	16	18	39	33	25	14	60	46	21	31	34	13	5	15	33	11	27	29	18	13	10	32	21	83	115	8	44	16	28	15	22	19	24	56	27	26	41	58	25	6	29	21	10	7	15	23	12	14	8	27	6	6	44	37	7	9	8	11	5	11	14	24	57	19	27	23	23	49																																																																																						
